UniqueCount	AmbigCount
0	49
0	25
0	14
0	1011
0	20
0	143
0	0
111	12124
0	5
0	0
4	19
0	949
0	320
3	15626
0	7208
0	35
0	1767
0	65
0	2
0	0
305	99
0	4
0	8
0	4
0	56
0	80
0	78
0	0
0	315
0	103
1	352
0	1319
0	1
0	1320
0	8
0	228
0	274
0	271
53	25
3813	684
0	33
0	20
0	100
0	25
0	3
0	27
1	6
0	3263
0	1220
0	20
0	8
3	10
2	9
0	1615
0	65
1	33
0	101
0	246
0	200
13	48
0	5022
0	102
40	3269
0	0
0	2
0	14
1	20
0	2488
0	143
5	676
0	250
0	291
0	27
0	257
0	3
0	7768
1	0
22	0
4	3
965	101
2	16
0	315
0	7
0	1755
0	9
0	118
1	241
0	102
0	447
0	32
62	57
0	2426
0	205
0	108
144	1445
0	0
36	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
4	0
0	0
2	0
0	0
0	1
0	2
0	2
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
6	0
0	0
0	0
0	1
0	0
1	0
1	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
2	1
0	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
1	0
1	0
2	0
0	0
0	0
7	0
0	0
0	0
0	0
0	1
0	0
2	0
0	0
5	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	3
0	0
0	0
1	0
0	0
0	0
0	0
155	1903
1	0
0	0
0	7846
0	797
0	7774
0	99
0	286
0	201
0	6229
0	159
0	282
0	520
0	278
0	482
0	548
0	8
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	4097
0	1417
0	718
0	471
0	7
0	215
0	3919
0	1375
0	1388
0	1456
0	1165
0	22
0	1424
0	260
0	157
0	177
0	170
0	177
0	182
0	177
0	22
0	7
0	138
0	1973
0	442
0	52
0	198
0	5364
0	296
0	5085
0	4190
0	375
0	5238
0	385
0	2723
0	5212
0	351
0	4063
0	16
0	289
0	91
0	28
0	240
0	135
0	679
0	256
0	3142
0	13
0	1103
0	2587
0	2778
0	1082
0	315
0	243
0	1523
0	266
0	975
0	847
0	2734
0	1381
0	1143
0	41
0	71
0	29
0	1
0	0
0	1
0	451
0	472
0	1559
0	1492
0	180
0	192
0	146
0	138
0	122
0	57
0	72
0	60
0	56
0	0
0	24
0	14
0	0
0	2
0	1
0	73
0	43
0	44
0	93
0	22
0	45
0	10
0	6
0	25
0	64533
0	40394
0	52699
0	32942
0	61188
0	27684
0	28841
0	47939
0	1843
0	0
0	10371
0	1280
0	4412
0	11
0	3
0	9
0	216
0	721
0	626
0	437
0	419
0	6
0	28
0	609
0	494
0	32
0	443
0	587
0	35
0	589
0	67
0	583
0	66
0	601
0	591
0	51
0	14
0	43
0	12
0	77
0	30
0	217
0	338
0	299
0	230
0	402
0	492
0	165
0	17
0	336
0	31
0	32
0	43
0	331
0	45
0	5310
0	4657
0	5145
0	5124
0	1556
0	282
0	690
0	832
0	445
0	55
0	38
0	54
0	7
0	144
0	146
0	0
0	8
0	2
0	221
0	1820
0	9
0	10
0	0
0	0
0	0
0	1065
0	1932
0	291
0	345
0	442
0	442
0	1464
0	1431
0	543
0	1145
0	311
0	780
0	235
0	0
0	62
0	0
0	0
0	24
0	0
0	0
0	24
0	0
0	0
0	0
0	49
0	0
0	0
0	0
0	0
0	168
0	1
0	202
0	0
0	2
0	0
0	0
0	0
0	0
0	1885
0	36
0	44
0	54
0	15
0	1850
0	46
0	645
0	139
0	1604
0	23
0	20
0	17
0	15
0	21
0	36
0	33
0	15
0	34
0	33
0	3
0	8
0	15
0	277
0	25
0	9
0	1401
0	1468
0	168
0	613
0	194
0	102
0	198
0	243
0	149
0	170
0	156
0	17
0	179
0	26
0	17
0	1032
0	1135
0	1193
0	224
0	43
0	0
0	422
0	254
0	65
0	4
0	1
0	0
0	7
0	590
0	22
0	120
0	0
0	73
0	300
0	38
0	46
0	78
0	0
0	28
0	19
0	12
0	2
0	14
0	2
0	24
0	1
0	4
0	0
0	2
0	13
0	13
0	10
0	5
0	5
0	593
0	19
0	0
0	0
0	0
0	0
0	0
8	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	230
0	187
0	6
0	93
0	7
0	1
0	4
0	2
0	196
0	62
0	96
0	115
0	35
0	24
0	41
0	24
0	99
0	14
0	4
0	0
0	2
0	0
0	0
0	0
0	12945
0	3873
0	25828
0	8814
0	7817
0	55
0	3
0	1
0	0
0	1
0	55
0	19
0	9
0	0
0	0
0	0
0	97
0	355
0	54
0	75
0	0
0	0
0	2790
0	1629
0	111
0	136
0	107
0	2
0	1968
0	508
0	779
0	589
0	824
0	1132
0	1589
0	1227
0	1015
0	941
0	1120
0	0
0	958
0	775
0	16
0	3
0	258
0	269
0	254
0	193
0	219
0	23
0	53
0	49
0	11101
0	6561
0	3242
0	10171
0	4324
0	6781
0	114
0	79
0	4013
0	4157
0	882
0	1065
0	951
0	458
0	655
0	551
0	639
0	639
0	155
0	311
0	216
0	146
0	6126
0	7855
0	3402
0	5120
0	5947
0	6163
0	5041
0	2532
0	2445
0	2353
0	1984
0	14
0	3801
0	3372
0	3121
0	3351
0	1879
0	210
0	2
0	5
0	9
0	7
0	14
0	119
0	193
0	0
0	4
0	675
0	675
0	320
0	12
0	21
0	15
0	19
0	593
0	157
0	277
0	254
0	267
0	135
0	41
0	27
0	48
0	44
0	46
0	1355
0	1324
0	1144
0	1108
0	18
0	85
0	91
0	142
0	139
9	95
0	216
0	201
0	647
0	1387
0	278
0	1248
0	1015
0	347
0	405
0	1240
0	379
0	835
0	1073
0	357
0	990
0	474
0	474
0	508
0	1086
0	819
0	1167
0	475
0	290
0	202
0	318
80	645
0	2443
0	2125
0	421
0	255
0	202
0	5
0	8
0	15
0	4
0	7
0	11
0	118
0	38
0	7
6	401
0	8548
148	9118
0	1466
0	459
0	373
0	545
0	595
0	100
0	79
0	15
0	0
0	15
0	0
0	0
0	15
0	219
0	4245
0	1784
0	4363
0	4509
0	40
0	2429
0	482
0	1069
0	408
0	399
0	291
0	42
0	351
0	305
0	6
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	3
0	2639
0	2090
0	789
0	1437
0	2303
0	2199
0	1495
0	1713
0	220
0	1484
0	10
0	8
0	8
0	5
0	5
0	5
0	5
0	4
0	4
0	0
0	0
0	4
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	3137
0	4336
0	5947
0	3084
0	3112
0	2573
0	3082
0	5416
0	1958
0	3073
0	2534
0	3924
0	85
0	1018
0	59
0	59
0	57
0	3499
0	10301
0	5645
0	262
0	4039
0	900
0	405
0	23
0	4660
0	1649
0	455
0	448
0	337
0	396
0	243
0	324
0	31
0	0
0	0
0	0
0	1
0	2
0	2
0	2
0	0
0	0
0	18
0	0
0	0
0	0
0	831
0	758
0	695
0	406
0	3
0	49
0	31
0	19
0	2
0	1147
0	4695
0	1462
0	2381
0	2687
0	1981
0	1782
0	1931
0	1817
0	2107
0	67
0	42
0	581
0	3
0	3
0	294
0	2
0	5088
0	128
0	13771
0	5418
0	2227
0	13447
0	12250
0	8000
0	7830
0	12138
0	168
0	4987
0	3847
0	3634
0	3061
0	2380
0	625
0	647
0	529
0	704
0	70
0	46
0	1
0	20
0	55
0	73
0	539
0	330
0	626
0	643
0	657
0	337
0	22
0	244
0	168
0	199
0	186
0	124
0	100
0	40
0	61
0	29
0	40
0	41
0	8
0	546
0	678
0	1118
0	228
0	1087
0	887
0	0
0	2
0	143
0	647
0	508
0	584
0	119
0	479
0	17
0	273
0	38
0	64
0	41
0	87
0	92
0	52
0	487
0	1564
0	20
0	1497
0	1488
0	28
0	5
0	6
0	1
0	3
0	0
0	3
0	1
0	72
0	100
0	24
0	8
0	5
0	6
0	424
0	227
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	8
0	3
0	1
0	3
0	9179
0	8810
0	6508
0	2733
0	248
0	2874
0	1285
0	413
0	1
0	1967
0	1972
0	1972
0	616
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	21
0	21
0	14
0	13
0	10
0	2
0	4
0	3
0	11
0	5
0	6
0	2620
0	2288
0	382
0	71
0	12
0	10
0	32
0	0
0	0
0	5
0	1
0	156
0	10
0	8
48	2262
0	11
0	14
0	13
0	18
0	10
0	2620
0	2288
0	382
0	71
0	14
0	11
0	11
0	9
0	0
0	0
0	113
0	129
0	38
0	75
0	79
0	1
0	68
0	63
0	92
0	2
0	1180
0	9
0	0
0	0
0	0
0	5
0	110
0	367
0	168
0	22
0	0
0	0
0	0
0	2620
0	2288
0	382
0	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	869
0	827
0	826
0	230
0	698
0	48
0	77
0	11
0	14
0	13
0	18
0	10
0	2
0	10
0	8056
0	8015
0	4241
0	8429
0	8336
0	5277
0	4667
0	1863
0	967
0	1940
0	205
0	0
0	4
0	8
0	8
0	7
0	0
0	19
0	0
0	11
0	0
0	0
0	7
0	2
0	0
0	0
0	1
0	0
0	0
0	4
0	1
0	4
0	5
0	6
0	4
0	4
0	6
0	2
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	0
0	188
0	204
0	592
0	605
0	596
0	15
0	43
0	626
0	622
0	2
0	138
0	25
0	4
0	27
0	9
0	101
0	0
0	0
0	0
0	0
0	2
0	0
0	88
0	3
0	1
0	0
0	1
0	7
0	0
0	2
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	219
0	204
0	0
0	11
0	11
0	11
0	0
0	0
0	299
0	45
0	4
0	102
0	149
0	69
0	8
0	10
0	0
0	2
0	2
0	2
0	1
0	50
0	48
0	10
0	10
0	0
0	0
0	2
0	0
0	0
0	3
0	0
0	6
0	67
0	66
0	39
0	37
0	7
0	2620
0	2288
0	382
0	71
0	11
0	715
0	232
0	190
0	236
0	34
0	432
0	155
0	367
0	13
0	1
0	709
0	720
0	150
0	356
0	107
0	20
0	81
0	6
0	118
0	2
0	22
0	10
0	8
0	50
0	14
0	11
0	3
0	4
0	2
0	0
0	2
0	3
0	1
0	0
0	0
0	1
0	1
0	9
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	14
0	11
31	1162
0	0
0	2
0	583
0	14
0	680
0	295
0	226
0	829
0	35
0	28
0	1466
0	459
0	373
0	545
0	595
0	100
0	79
0	13
0	14
0	13
0	18
0	12
0	1
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	6
0	3
0	2620
0	2288
0	382
0	71
0	4765
0	3360
0	3043
0	2625
0	2881
0	3047
0	2539
0	295
0	304
0	252
0	8
0	6
0	8
0	6
0	17064
0	19097
0	19258
0	7734
0	1513
0	10855
0	3597
0	3435
0	2018
0	13470
0	3553
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	348
0	345
0	196
117918	4037
105580	28114
469528	120028
173005	4643
22909	282
149997	28017
3	8
0	10
0	0
0	0
286410	13954
23044	2
0	0
0	0
21456	17
0	0
227290	321
0	6
0	1
0	1
1	6
0	5
0	1
0	0
1	0
123922	232
0	0
0	1
46525	1103
130010	31
892	1409
6	750
4	418
1	591
1	329
7	400
0	50
258	611
15	219
0	138
17	522
8	526
1076	8160
10	6361
3	1100
24	1117
2	33
0	219
0	27475
0	16011
241	1570
0	1496
0	220
2	214
6	25
1	40
3	58
0	218
1	1087
0	127
0	5
1	245
0	226
1	2
0	27
1	15
2	1
0	596
0	1699
0	2371
0	2647
0	3119
0	541
0	1277
0	1715
0	865
0	499
0	2883
0	3068
0	12
0	0
60	174
0	79
0	42
0	39
0	19
0	173
0	188
0	175
0	776
0	0
0	0
0	0
1	217
115	294
0	194
0	9
0	177
0	118
1	106
2	7
4	354
1	756
5	800
3	79
2	144
0	105
4	105
3	159
1	138
1	75
0	57
1	80
0	2
7	333
5	347
0	255
2	13
0	39
0	17
0	0
0	21
0	89
1	0
16	43
3	139
2	49
0	110
0	23
6	53
0	8
0	1
0	1
0	1
0	0
0	1
0	68
0	92
0	135
0	98
0	77
0	132
0	137
0	70
0	62
0	25
0	120
0	3
0	3
0	3
0	5
0	2
0	3
0	4
0	0
1	6
0	0
0	0
7	2
0	0
0	0
0	0
5	28
354	4182
7	3991
0	2403
1	199
4	171
4	8
5	249
1	546
2	224
2	238
0	472
1	218
0	236
0	952
32	500
2	797
1	216
6	540
3	454
1	442
4	62
0	2
0	101
0	776
0	0
0	0
0	0
0	0
1	726
496	1292
0	593
0	490
0	522
21	701
1	60
6	79
0	323
0	791
0	232
0	1
0	1
0	0
0	0
3	2
0	0
0	2
0	3
33	12
7	3909
25	5185
0	4696
0	4962
0	4949
0	4742
3	4510
0	979
1	917
5	517
1	255
10	288
0	213
3	206
2	207
109	103
0	96
0	17
2	7
0	94
3	0
0	13
3	8
0	9
0	4
0	13
0	15
0	5
0	29
0	2
0	0
0	0
0	2
0	0
0	2
0	0
0	1
0	0
0	0
0	0
756	289
1	60
1	202
0	24
0	50
16	1
1	150
2	18
18	14
1	1
0	131
0	19
0	53
29	24
0	53
0	10
0	12
1	15
0	27
0	118
0	74
0	124
0	135
0	125
0	91
0	37
0	0
9	680
74	680
2	363
5	337
2	197
0	33
0	206
1	222
22	122
0	164
0	197
2721	10
0	10
73	914
0	914
2	1545
25	1393
0	1026
0	1137
0	813
3	525
0	603
2	19
0	105
1	433
0	454
0	472
1	17
5	378
1	187
0	96
61	90
15	57
6	67
252	76
0	0
0	6075
2	53
4	3126
63	5465
4	5094
0	446
0	560
3	624
0	845
4	826
0	26
351	116
0	23
2	13
104	69
0	45
0	46
1001	335
0	242
6	355
2	10
2	5
0	1
0	0
5	15
1	7
0	1
0	0
0	3
0	34
8	1712
3	301
0	907
1	928
2	80
4	735
0	51
0	525
0	1267
0	386
3	460
7	387
0	302
2	42
3	21
1	42
0	29
2392	0
0	0
759	572
1	10
0	4
1	100
0	60
13	366
0	46
0	36
0	30
0	0
0	0
368	187
4	43
2	38
0	14
0	27
0	10
0	1
0	42
1	11
0	30
2	0
1	37
21	20
0	41
1	87
1	13
0	3
0	1
0	1
1	1
6	10
0	0
0	0
0	0
0	0
0	0
0	0
1233	1
0	0
0	6
1	554
1	839
0	29
0	625
0	130
1	620
1	76
8	51
25	125
0	780
49	136
0	51
1	121
7	23
0	20
0	34
333	590
6	538
6	247
1	238
0	88
0	22
0	50
3	40
0	1
0	0
0	1
0	1
0	0
0	0
0	0
4	15
0	3
2	15
0	4
1	2
0	10
2	0
0	0
0	0
0	0
0	0
455	0
0	1558
149	4376
7	240
1	276
0	2007
2	629
0	966
1	2021
0	1404
1	4447
24	244
21	254
13	156
4	0
0	0
1	43
0	0
43	103
1	2
3	5
1	2
0	11
20	83
1	51
28	74
636	17
0	1
0	0
1	2
54	69
0	64
0	58
0	24
1	47
0	50
0	29
0	0
0	1
3	56
0	51
19	261
23	288
0	260
0	279
0	19
0	18
0	18
0	12
1	18
0	16
1	17
0	16
0	8
27	11
4	13
0	260
0	271
89	144
2	45
0	0
515	473
0	43
0	0
8	0
0	3
2	2
0	1
0	1
0	2
2	252
1	278
0	52
0	106
1	108
0	69
0	69
5	154
0	62
0	28
5	44
0	35
0	41
2	41
0	56
0	64
1	78
0	72
7	31
57	136
0	136
0	133
0	131
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	34
10	0
57	65
1	66
2	13
0	0
0	0
887	234
2	178
5	64
43	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1655	1482
0	1383
0	74
1	69
0	13
89	86
74	381
0	35
0	41
0	33
0	97
0	0
0	0
0	0
0	0
0	3
6	31
0	22
0	20
7	2
0	1
0	2
0	1
0	0
0	0
0	0
35	0
191	123
0	97
0	29
6	24
0	65
256	88
1	57
1	3
17	18
5	5
0	0
0	0
0	0
0	116
3361	1054
2	1054
121	1131
0	1066
3	5
7	102
0	74
8	78
0	39
0	600
1	1
0	0
0	0
290	20
5	15
19	17
0	10
1	11
0	1
1	480
0	55
8	77
0	35
0	54
0	52
13	500
0	40
0	466
0	55
6	431
0	2
2	2
0	0
0	8
0	2
0	2
0	0
425	398
0	311
0	272
0	154
1	156
23	23
17	21
0	290
0	3183
0	2881
0	3474
0	3026
0	3025
0	1957
0	137
0	160
0	21
0	37
0	22
0	0
0	0
0	2
0	0
0	4
0	4
0	43
167	54
2	11
272	15
1	3
1	0
0	8
0	9
0	9
0	13
0	5
0	5
0	2
0	2
0	2
0	0
1	0
0	9
39	84
0	84
0	80
41	937
0	903
1	27
0	133
0	25
0	6
1	6
1	45
2567	263
10	37
7	90
13	1697
5	445
4	1086
57	1586
0	337
2	295
1	407
7	774
0	396
31	24
0	24
0	214
2	477
1	376
5	5
3	6
0	1
0	0
0	1
0	1
0	0
0	1
1	3
0	2
0	2
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
70	7221
1	5872
44	10325
0	8502
11	5544
0	5090
10	72
0	10
1	16
2	11
209	1372
2	322
1	621
0	1218
0	141
0	173
6	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	616
0	409
1	602
0	250
0	211
2	288
1	249
0	225
0	114
11	15
641	2524
3	574
0	218
2	334
2	177
3	3
5	175
5	1990
0	29
0	27
16	19
1	18
1824	28
11	38
0	0
0	0
0	0
0	0
0	0
0	0
82	12071
177	12171
1	1975
0	11666
0	128
1	130
4	61
0	58
0	20
11	20
0	0
0	10
15	771
17	62
0	689
5	136
0	85
0	135
0	97
0	6
4	90
2	89
65	673
5	104
9	85
1	4
0	45
0	0
0	19
1	2
0	18
0	1
11	4
4	0
0	8
0	9
0	2
0	46
0	0
0	4
0	0
0	3
7	13
0	16
0	0
2	23
76	88
2	19
163	49
22	20
28	26
6	75
0	26
317	292
13	292
4	105
0	6
6	3
0	1
0	1
0	0
0	4
0	0
2	84
0	86
0	64
0	82
0	55
63	35
0	0
0	2
0	0
0	2
0	63
1	0
0	38
0	1
0	57
0	64
1	9
0	9
0	2
0	1
0	0
5691	903
31	691
0	583
1	176
0	0
1	237
0	221
0	74
0	59
0	29
0	28
0	23
2	12
0	23
0	0
0	0
2	0
8	778
4	286
166	771
0	767
193	4990
0	1327
1	523
2	1167
0	770
0	1655
1	4482
3	995
13	1292
0	1192
1	696
0	1248
6	872
7	524
1	1403
3	667
0	12
6	249
925	783
1	259
0	209
4	546
1	613
0	126
0	115
0	0
8	3
1	20
0	0
0	0
0	16
0	0
0	0
0	14
0	0
1046	1192
5	377
2	77
3	48
5	67
5	3
13	465
8	17
3	0
2	5
4	131
0	937
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	179
173	551
2	17
1	142
0	193
2	41
2	475
0	123
1	758
336	6350
0	6342
67	5521
1	115
0	781
0	678
2	405
6	124
8	289
8	123
0	107
0	400
0	472
0	583
736	186
0	0
2	0
667	1
0	0
0	0
0	1
1953	493
0	201
0	156
7	20
0	0
0	0
0	19
0	20
1	341
319	583
0	215
29	374
0	0
0	0
0	141
4	114
0	83
0	111
0	18
1	56
0	31
0	0
0	4
0	4
0	4
0	3
0	3
0	1
0	333
0	374
0	215
0	454
5	277
0	4694
0	6362
0	623
3	6
2	827
0	416
0	843
0	5822
0	542
0	197
0	254
2	89
1	289
0	472
0	246
0	379
0	3
0	0
0	395
0	7
0	59
0	472
0	566
0	0
0	1
0	11
0	227
0	14
0	335
0	353
0	59
1	314
0	713
3	1178
0	225
3	473
9	1912
1	6081
0	4386
521	1913
2	1913
9	391
1	863
8	1288
542	1288
0	19
10	42
4	25
0	28
1513	2837
35	2692
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
2	4
0	17
0	2
0	5
0	22
0	19
0	46
0	19
3	0
0	3
2	33
0	91
2	1651
12	1698
0	1423
0	267
0	159
0	40
0	253
0	104
0	64
0	3
0	0
0	3
0	3
0	3
0	3
0	14
0	0
0	0
0	3
0	776
0	0
0	1988
0	1979
0	200
0	1959
0	950
0	907
0	893
112	416
2	26
0	41
0	35
0	33
0	121
5	1
27	17
0	14
0	9
0	7
54	580
0	515
0	113
0	3
0	34
0	26
0	2
0	0
0	2
0	2
574	106
0	35
1	73
6	44
0	26
1	15
0	7
0	7
0	0
0	12
0	0
0	0
0	0
0	0
0	0
1	0
1	455
1139	463
1	30
0	1
0	9
0	8
4	41
0	2
0	0
0	1
0	1783
0	1638
0	1659
0	61
8	103
3	16
4	52
3	81
0	1708
0	1549
3	306
17	1659
0	1471
4	265
79	209
156	691
1	677
2	187
23	37
9	7106
7	8926
32	5524
0	687
1	3594
2	2187
6	749
2	7407
0	1863
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	89
0	296
51	280
1	20
2	191
3	3
5	91
29	426
10	241
0	384
1	26
0	21
1	4
0	357
1271	220
3	176
2	3
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	3080
16	2542
3	1834
0	10694
1	9560
1	3357
12	5212
0	1682
1	817
1	1230
0	10661
0	13
0	13
0	9
4	16
0	13
0	0
0	0
0	13
0	13
0	0
0	13
0	9
0	0
2435	520
9	43
2	521
566	868
43	868
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	111
1	4
2	95
0	65
0	30
1	8
0	39
27	39
1	15
1030	0
0	15
0	290
11	291
1342	13
10	1175
28	2542
29	2535
77	244
1	436
72	383
34	196
15	189
4	672
0	726
6	146
5	13
2	157
3	154
0	14
10	5
9	731
601	494
458	1511
1	1451
0	2
0	31
0	1272
0	956
0	1363
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	91
64	1362
0	97
0	105
4	573
0	114
0	35
3	36
0	0
0	1
0	1
0	1
0	1
7	800
7	845
3	110
0	2320
0	2185
0	1568
7	342
18	2730
0	2524
13	2359
21	1093
18	52
0	2550
0	1802
21	651
0	492
8	468
0	617
1	578
6	536
2	87
1	208
0	133
1	56
7	198
7	159
1	11
2	1
1	26
0	12
0	130
0	7
0	123
18	303
0	132
0	250
0	68
0	88
