unique_reads	ambig_reads	total_reads
0	540	540
0	1063	1063
0	1061	1061
1	1059	1060
0	1052	1052
0	1040	1040
1	150	151
0	0	0
0	1	1
0	0	0
0	1	1
0	0	0
7	881	888
0	1481	1481
0	1439	1439
0	406	406
0	200	200
0	141	141
0	103	103
0	608	608
1	322	323
0	86	86
0	3	3
0	6	6
0	22	22
4	17	21
0	7	7
0	7	7
0	8	8
0	3	3
0	3	3
0	5	5
0	2	2
0	3	3
1	0	1
0	0	0
0	1658	1658
0	15	15
1	45	46
0	5	5
0	27	27
0	41	41
1594	1382	2976
0	12	12
0	106	106
1	153	154
0	152	152
0	122	122
0	90	90
0	138	138
0	0	0
0	571	571
10	1653	1663
0	552	552
1	1607	1608
0	376	376
0	218	218
0	211	211
0	218	218
0	212	212
0	5	5
0	4	4
0	11	11
0	2	2
0	2	2
0	2	2
0	0	0
0	1	1
0	1	1
0	12	12
0	0	0
0	30	30
0	4003	4003
0	371	371
0	3869	3869
0	3874	3874
0	32	32
1	7	8
0	0	0
0	17	17
0	13	13
0	28	28
0	4	4
0	0	0
0	1	1
0	4	4
0	0	0
0	7	7
0	3	3
0	2	2
0	3	3
4	0	4
0	376	376
0	1	1
0	11	11
0	144	144
0	4	4
0	10	10
0	21	21
0	9	9
0	5	5
0	4	4
0	159	159
0	1	1
0	2	2
0	2	2
0	11	11
0	3	3
0	30	30
1	1	2
0	6	6
0	5	5
3	0	3
0	756	756
0	753	753
0	663	663
1	1	2
6	156	162
0	3	3
0	1	1
2	24	26
1	0	1
5	2	7
0	68	68
3	69	72
0	6	6
0	5	5
0	0	0
0	0	0
0	1	1
0	149	149
0	149	149
0	3	3
0	49	49
0	52	52
3	451	454
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	150	150
0	5	5
0	144	144
0	49	49
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
1	4	5
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	4	4
0	4	4
0	0	0
0	0	0
0	4	4
0	2	2
0	3	3
0	2	2
0	0	0
0	4	4
0	4	4
0	0	0
0	3	3
0	2	2
0	2	2
0	2	2
0	4	4
0	3	3
0	0	0
0	4	4
0	4	4
0	17	17
0	17	17
0	11	11
0	15	15
0	17	17
0	16	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
2	1	3
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	38	38
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	336	337
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	66	66
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	16	16
0	16	16
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	41	41
0	30	30
1	0	1
0	1	1
1	1	2
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
1	181	182
0	72	72
0	304	304
0	304	304
2	107	109
0	9	9
0	6	6
0	18	18
0	19	19
0	0	0
0	0	0
0	18	18
0	0	0
0	0	0
0	0	0
18	1046	1064
1693	1174	2867
0	131	131
0	58	58
0	44	44
4	0	4
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	3	3
0	1	1
0	7	7
1	45	46
0	225	225
0	229	229
0	230	230
0	125	125
0	12	12
0	29	29
0	10	10
0	6	6
0	2	2
0	5	5
0	3	3
0	2	2
0	0	0
0	5	5
0	3	3
0	4	4
0	2	2
0	3	3
0	3	3
0	4	4
0	1	1
0	2	2
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
25	36	61
0	6	6
0	5	5
0	31	31
2	0	2
1	208	209
0	203	203
0	3	3
0	2	2
0	2	2
0	6	6
0	9	9
0	9	9
0	5	5
0	4	4
1	0	1
589	4431	5020
0	3545	3545
17	4423	4440
8	0	8
89	1189	1278
15	1189	1204
0	15	15
0	11	11
0	7	7
2	51	53
2	59	61
2	779	781
0	44	44
0	932	932
15	45	60
0	985	985
0	187	187
0	988	988
0	981	981
0	901	901
0	961	961
3	972	975
0	962	962
0	989	989
1	750	751
0	108	108
1	384	385
0	119	119
0	105	105
0	129	129
2	962	964
0	4	4
8	0	8
0	11	11
2	7	9
0	9	9
9	60	69
0	1	1
0	1	1
0	46	46
0	1	1
0	0	0
0	36	36
0	32	32
0	32	32
0	32	32
5	33	38
0	35	35
0	0	0
0	0	0
0	0	0
0	0	0
0	537	537
0	548	548
0	27	27
0	21	21
0	56	56
0	560	560
0	547	547
1	0	1
1	369	370
0	2	2
77	384	461
0	5	5
4	5	9
0	0	0
0	369	369
0	23	23
24	734	758
2	738	740
0	723	723
0	370	370
5	286	291
0	1539	1539
0	1566	1566
0	1571	1571
0	1499	1499
0	1566	1566
7	474	481
0	1331	1331
0	1550	1550
0	1560	1560
0	12	12
11	3325	3336
0	1495	1495
2	422	424
0	18	18
0	1573	1573
4	11	15
0	511	511
0	687	687
0	588	588
0	541	541
1	59	60
6829	5037	11866
21	641	662
0	449	449
0	2849	2849
0	2616	2616
0	6	6
0	773	773
0	154	154
0	4	4
0	3	3
0	3	3
0	712	712
0	440	440
0	1	1
0	762	762
0	762	762
0	771	771
0	770	770
0	765	765
0	702	702
0	706	706
0	752	752
0	486	486
0	732	732
0	493	493
0	472	472
0	702	702
0	728	728
0	751	751
0	723	723
0	707	707
0	703	703
0	729	729
0	478	478
0	684	684
0	707	707
0	747	747
0	698	698
0	731	731
0	450	450
0	745	745
0	771	771
0	183	183
0	515	515
0	674	674
0	698	698
1	681	682
1	658	659
0	9	9
6	43	49
0	666	666
3	453	456
0	407	407
0	1	1
0	280	280
0	286	286
0	2	2
0	288	288
0	285	285
0	280	280
1	294	295
0	73	73
0	6	6
0	1	1
6	36	42
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	6	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	1	1
0	1	1
1	0	1
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	16	16
0	16	16
0	22	22
4	15	19
0	0	0
1	2	3
12	0	12
181	136	317
0	121	121
0	32	32
0	1	1
3	1	4
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	5	5
0	2	2
0	5	5
0	3	3
4	4	8
0	4	4
0	5	5
1	13	14
0	12	12
0	1	1
0	21	21
0	30	30
0	29	29
0	16	16
0	25	25
3	30	33
0	1	1
3	18	21
0	8	8
0	0	0
1	1	2
0	9	9
0	11	11
0	94	94
0	5	5
0	0	0
0	0	0
0	76	76
0	79	79
0	88	88
0	88	88
13	83	96
0	1	1
0	0	0
0	88	88
0	0	0
0	6	6
1	52	53
0	0	0
0	5	5
2	0	2
6	0	6
1	0	1
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	0	0
0	2	2
0	3	3
0	35	35
0	37	37
0	37	37
0	38	38
0	38	38
0	36	36
0	37	37
1	38	39
0	37	37
0	38	38
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	1	1
1	0	1
0	0	0
1	0	1
0	0	0
0	0	0
0	4	4
0	3	3
0	4	4
0	3	3
0	4	4
0	0	0
0	0	0
10	11	21
0	0	0
0	1	1
0	0	0
0	5	5
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	17	17
0	16	16
0	3	3
0	3	3
0	3	3
0	9	9
0	16	16
0	17	17
0	17	17
12	3	15
0	3	3
0	12	12
0	0	0
0	1	1
0	0	0
0	1	1
1	0	1
0	10	10
0	11	11
0	0	0
0	0	0
0	2	2
0	0	0
0	1	1
0	1	1
0	407	407
1	7	8
0	91	91
0	8	8
6	468	474
0	470	470
2	49	51
0	83	83
0	80	80
0	86	86
0	78	78
0	131	131
0	56	56
0	59	59
0	56	56
0	88	88
0	83	83
0	68	68
0	39	39
0	41	41
0	15	15
0	36	36
0	5	5
0	5	5
0	11	11
0	9	9
0	16	16
0	12	12
0	1	1
0	1	1
6	220	226
0	154	154
0	2	2
0	222	222
0	39	39
2	0	2
0	64	64
0	69	69
0	69	69
1	214	215
0	218	218
0	69	69
0	217	217
0	61	61
0	2	2
0	224	224
0	217	217
2	213	215
0	7	7
576	13	589
0	5	5
1	1	2
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
41	3	44
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	131	131
0	186	186
0	133	133
3	399	402
0	0	0
0	0	0
0	0	0
0	0	0
0	184	184
0	186	186
0	0	0
0	2	2
0	4	4
0	2	2
0	4	4
13	0	13
0	2	2
0	2	2
0	2	2
5	58	63
0	0	0
0	5	5
0	5	5
0	5	5
0	71	71
0	71	71
0	70	70
0	77	77
0	70	70
0	70	70
0	71	71
0	70	70
0	70	70
0	71	71
0	71	71
0	71	71
0	70	70
0	76	76
0	77	77
0	6	6
0	0	0
0	0	0
0	1	1
3	0	3
0	4	4
0	1	1
0	2	2
0	6	6
0	4	4
1	6	7
0	7	7
0	3	3
0	2	2
0	5	5
0	0	0
0	2	2
0	2	2
0	0	0
0	1	1
0	2	2
0	4	4
0	0	0
0	5	5
0	1	1
0	0	0
0	3	3
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	4	4
0	3	3
0	3	3
0	2	2
316	5	321
0	4	4
0	3	3
0	0	0
182	6	188
0	0	0
1	0	1
0	13	13
0	12	12
0	13	13
0	12	12
0	0	0
0	0	0
0	318	318
0	13	13
5	356	361
0	45	45
0	32	32
7	10	17
0	6	6
7	3	10
0	0	0
0	0	0
2	0	2
0	2	2
0	1	1
0	217	217
2256	74	2330
6	29	35
1	2	3
14	20	34
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	40	40
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	2	2
0	2	2
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	713	714
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7	7
0	7	7
0	0	0
0	6	6
0	0	0
0	6	6
0	6	6
2	2	4
1	1	2
0	0	0
0	0	0
0	10	10
1	43	44
0	10	10
0	62	62
605	532	1137
0	474	474
9	324	333
0	17	17
3	24	27
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
287	254	541
0	16	16
0	175	175
0	1	1
0	0	0
0	94	94
0	58	58
0	107	107
0	108	108
0	107	107
0	4	4
0	4	4
0	3	3
0	5	5
1	306	307
0	306	306
0	274	274
0	54	54
0	0	0
0	5	5
0	5	5
0	117	117
0	1	1
0	3	3
0	119	119
0	0	0
0	0	0
2	2	4
0	9	9
8	9	17
0	0	0
0	0	0
0	0	0
0	92	92
0	60	60
0	70	70
0	49	49
0	87	87
0	71	71
0	83	83
0	82	82
0	54	54
0	33	33
0	83	83
0	11	11
3	25	28
0	17	17
0	10	10
0	2	2
0	2	2
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
2	1	3
0	1	1
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
616	8	624
0	5	5
0	1	1
3	0	3
40	18	58
2	0	2
1	0	1
0	1	1
0	1	1
0	24	24
3	8	11
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	97	97
4	99	103
0	1	1
0	0	0
1	3	4
0	0	0
0	0	0
22	2047	2069
0	2036	2036
0	2029	2029
0	2057	2057
0	2077	2077
0	1982	1982
0	2057	2057
0	2060	2060
0	743	743
0	1981	1981
0	2075	2075
0	2034	2034
0	2077	2077
0	370	370
1	372	373
0	742	742
0	2074	2074
0	2075	2075
0	299	299
0	136	136
0	13	13
0	1431	1431
0	3	3
0	833	833
3	360	363
1	367	368
0	11	11
0	108	108
1	23	24
0	44	44
0	15	15
0	13	13
0	23	23
0	2	2
0	16	16
0	105	105
0	113	113
0	16	16
2	11	13
0	10	10
0	33	33
0	56	56
0	11	11
0	5	5
0	17	17
0	1	1
0	4	4
0	4	4
221	120	341
0	3	3
0	5	5
0	8	8
0	1	1
0	4	4
0	2	2
0	30	30
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	49	49
0	1	1
0	2	2
4	367	371
0	346	346
0	139	139
4	261	265
0	79	79
7	17	24
0	10	10
0	9	9
0	5	5
0	0	0
0	1	1
0	1	1
98	62	160
0	1	1
0	14	14
2	4	6
0	16	16
0	59	59
0	16	16
0	10	10
0	59	59
1	9	10
0	155	155
0	190	190
0	104	104
0	342	342
0	340	340
0	327	327
0	351	351
21	19	40
0	2	2
0	372	372
0	124	124
0	95	95
2	400	402
5	95	100
0	166	166
5	400	405
0	403	403
0	398	398
0	4	4
0	1	1
0	122	122
0	68	68
0	52	52
1	33	34
0	786	786
0	786	786
0	784	784
4	780	784
0	718	718
0	782	782
1	7	8
0	686	686
1	683	684
0	671	671
1	1	2
0	71	71
6	16	22
0	53	53
4	48	52
0	51	51
0	54	54
0	35	35
0	44	44
0	40	40
0	41	41
0	22	22
0	33	33
0	29	29
0	30	30
0	32	32
0	30	30
0	28	28
0	30	30
0	33	33
0	17	17
0	28	28
1	13	14
17	0	17
0	62	62
0	140	140
0	136	136
14	20	34
0	135	135
1	140	141
0	119	119
0	166	166
0	181	181
0	419	419
0	1235	1235
1	220	221
0	1211	1211
0	1221	1221
0	135	135
0	1269	1269
0	1261	1261
0	141	141
0	151	151
0	87	87
0	1176	1176
0	1261	1261
1	1235	1236
0	22	22
0	0	0
1	27	28
0	29	29
0	1	1
0	5	5
0	4	4
2	5	7
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
1	0	1
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
2	27	29
0	25	25
0	1	1
0	2	2
0	2	2
0	1	1
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
1	1	2
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	1	1
0	0	0
7	778	785
0	0	0
0	0	0
1	770	771
0	764	764
1	0	1
0	0	0
0	0	0
0	761	761
0	773	773
0	0	0
0	772	772
0	0	0
0	0	0
0	0	0
0	118	118
0	1	1
0	44	44
0	45	45
0	18	18
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	33	33
0	0	0
0	40	40
0	26	26
0	3	3
0	1	1
0	4	4
0	19	19
0	1	1
0	7	7
0	1	1
1	1302	1303
10	18417	18427
1	16240	16241
3	15910	15913
15	18398	18413
17	967	984
38	18167	18205
4	233	237
0	0	0
1566	232	1798
1	23	24
1	218	219
0	90	90
7	6145	6152
0	92	92
1	148	149
6	56	62
0	21	21
0	29	29
31	242	273
9	6271	6280
0	15	15
0	1	1
17	28	45
0	2	2
9	5176	5185
1	20	21
373	6	379
1185	567	1752
9	7554	7563
0	454	454
0	24	24
0	112	112
0	21	21
0	5	5
1	72	73
0	51	51
0	24	24
0	19	19
0	19	19
0	36	36
0	10	10
0	14	14
0	11	11
0	13	13
1	12	13
0	10	10
0	3	3
1	3	4
0	0	0
0	71	71
21	44	65
6	82	88
0	65	65
0	4	4
0	2	2
0	8	8
0	3	3
0	3	3
0	3	3
0	7	7
0	0	0
1	2	3
0	0	0
0	27	27
0	26	26
0	25	25
0	1	1
0	1	1
0	0	0
0	0	0
0	1	1
0	4	4
0	1	1
0	4	4
1	6	7
0	4	4
9	2308	2317
0	1	1
0	391	391
0	396	396
0	821	821
189	45063	45252
2	45128	45130
0	42682	42682
2	45075	45077
0	35497	35497
2	2706	2708
0	3161	3161
1	970	971
0	405	405
0	43	43
1	391	392
18	41	59
0	13	13
0	12	12
0	8	8
0	6	6
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	11	11
0	0	0
0	11	11
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	2	2
0	1	1
0	0	0
0	5	5
313	199	512
0	35	35
0	183	183
0	4	4
0	6	6
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	15	15
6	1	7
1	570	571
6	24	30
0	575	575
0	4	4
0	21	21
0	186	186
2	249	251
0	90	90
3	24	27
0	29	29
0	24	24
0	0	0
2	0	2
0	2	2
0	0	0
0	17	17
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	11	11
5	32	37
0	31	31
0	0	0
49	0	49
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
30	70041	70071
0	70327	70327
0	922	922
0	1061	1061
1	70351	70352
1	70466	70467
0	43	43
0	0	0
31	34	65
0	176	176
0	177	177
3	57	60
0	16	16
0	5	5
0	1	1
1	4	5
0	0	0
56	603	659
0	579	579
2	137	139
0	1	1
0	0	0
0	3	3
0	0	0
0	32	32
0	82	82
0	77	77
0	86	86
16	45	61
0	74	74
0	76	76
0	81	81
0	84	84
0	0	0
4	1	5
0	0	0
0	1	1
0	0	0
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	1	1
1	10	11
0	0	0
1	9	10
0	0	0
3	752	755
43	748	791
3	530	533
0	42	42
4	1	5
0	32	32
0	2041	2041
0	2090	2090
0	2072	2072
0	2058	2058
0	1526	1526
0	8	8
0	164	164
0	2	2
2	4	6
0	11	11
0	16	16
0	6	6
0	12	12
0	11	11
0	2	2
0	36	36
0	31	31
12	2	14
295	0	295
0	68	68
215	6578	6793
35	6585	6620
0	91	91
2	7231	7233
11	6554	6565
0	6117	6117
0	8	8
0	1	1
0	1	1
0	4	4
0	0	0
0	1	1
0	0	0
29	1124	1153
0	1142	1142
51	1142	1193
402	656	1058
0	2	2
3	2102	2105
2	2102	2104
1	3114	3115
1	1450	1451
0	45	45
0	1755	1755
0	3152	3152
1	2523	2524
0	3144	3144
0	3137	3137
0	1642	1642
0	7	7
0	377	377
0	368	368
0	345	345
0	340	340
0	319	319
0	134	134
0	125	125
0	27	27
4	0	4
0	150	150
0	270	270
0	977	977
0	1037	1037
0	1025	1025
0	441	441
0	1066	1066
0	1053	1053
0	1073	1073
0	1083	1083
0	1076	1076
0	1078	1078
0	1083	1083
0	75	75
0	509	509
0	26	26
0	1003	1003
1	106	107
1	83	84
0	417	417
3	914	917
0	909	909
0	1073	1073
0	1001	1001
0	784	784
0	81	81
0	896	896
0	28	28
1	994	995
0	12	12
0	780	780
0	75	75
0	713	713
0	7	7
0	3	3
0	1	1
0	12	12
0	1	1
0	3	3
0	4	4
0	1	1
0	3	3
0	7	7
0	3	3
0	5	5
0	0	0
0	0	0
0	1116	1116
0	285	285
9	286	295
196	49	245
0	0	0
1	10	11
13	14	27
169	263	432
0	260	260
1	549	550
4	532	536
36	28	64
0	373	373
0	374	374
0	1	1
0	13	13
9	294	303
10	2512	2522
2	2456	2458
44	300	344
9	2481	2490
0	18	18
0	987	987
0	1	1
0	5	5
15	11	26
2	6	8
0	6	6
20	22	42
0	12	12
2	8	10
0	1	1
0	0	0
0	0	0
0	1	1
10	23	33
2	23	25
1320	49	1369
1	7	8
119	755	874
3	33	36
0	741	741
0	16	16
0	1	1
0	0	0
22	328	350
0	380	380
0	376	376
0	20	20
0	13	13
0	3	3
0	2	2
0	56	56
0	6	6
0	3	3
0	3	3
0	4	4
0	5	5
0	0	0
0	8	8
0	0	0
0	7	7
0	0	0
0	355	355
0	352	352
0	333	333
0	345	345
0	348	348
0	2	2
1	5	6
0	3	3
0	4	4
0	0	0
2	0	2
1	2	3
0	28	28
0	40	40
0	3	3
0	10	10
0	1511	1511
0	1535	1535
0	1546	1546
0	1656	1656
2	1511	1513
6	60	66
0	1	1
0	211	211
0	65	65
2	62	64
0	6	6
0	32	32
0	40	40
2	4	6
0	38	38
0	124	124
1	0	1
0	112	112
0	215	215
0	96	96
0	1088	1088
0	118	118
0	514	514
0	156	156
0	497	497
0	423	423
0	940	940
0	523	523
0	139	139
0	59	59
0	1079	1079
0	146	146
0	513	513
0	270	270
0	813	813
0	134	134
0	340	340
0	142	142
0	949	949
0	863	863
0	1074	1074
0	982	982
0	165	165
0	62	62
0	448	448
0	117	117
0	934	934
0	279	279
1	629	630
0	124	124
0	109	109
0	906	906
0	56	56
0	182	182
0	864	864
0	91	91
0	138	138
0	221	221
0	964	964
0	95	95
0	493	493
0	68	68
0	801	801
0	20	20
0	9	9
0	10	10
0	154	154
0	138	138
0	410	410
0	230	230
0	467	467
0	105	105
0	16	16
0	95	95
0	143	143
0	377	377
0	571	571
0	961	961
0	192	192
0	301	301
0	176	176
0	848	848
0	799	799
0	426	426
0	1075	1075
0	64	64
0	143	143
0	53	53
0	841	841
0	9	9
0	94	94
0	93	93
0	147	147
0	72	72
0	94	94
0	405	405
0	186	186
0	54	54
0	105	105
0	88	88
0	61	61
