unique_reads	ambig_reads	total_reads
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	58	58
0	60	60
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	239	239
0	206	206
0	83	83
0	7	7
0	1	1
0	3	3
0	1	1
0	2574	2574
0	2353	2353
0	2566	2566
0	2575	2575
0	2432	2432
0	33	33
0	474	474
0	162	162
0	24	24
0	59	59
0	27	27
0	24	24
0	47	47
0	49	49
0	8	8
0	24	24
0	6	6
0	1	1
26	8	34
6	136	142
0	133	133
0	622	622
0	25	25
0	620	620
0	626	626
0	3	3
0	0	0
0	3	3
0	1	1
0	0	0
0	2	2
0	0	0
0	2	2
0	16	16
0	42	42
0	13	13
0	21	21
0	20	20
0	0	0
0	2	2
0	0	0
0	0	0
0	1	1
0	1	1
0	3	3
5	4	9
0	0	0
0	328	328
0	327	327
0	0	0
0	287	287
0	289	289
0	310	310
0	512	512
0	0	0
0	286	286
0	0	0
0	0	0
0	619	619
0	210	210
0	135	135
0	101	101
0	61	61
0	8	8
0	1	1
0	0	0
0	33	33
0	73	73
0	67	67
0	69	69
0	43	43
0	7327	7327
0	133	133
0	40	40
0	149	149
0	466	466
0	388	388
0	7529	7529
0	7579	7579
0	7290	7290
0	420	420
0	447	447
0	540	540
0	7189	7189
0	66	66
0	458	458
0	770	770
0	30	30
0	94	94
0	91	91
0	4	4
0	598	598
0	109	109
0	170	170
0	536	536
0	0	0
0	0	0
0	0	0
0	3056	3056
0	8	8
0	2534	2534
0	2981	2981
0	2999	2999
0	2965	2965
0	2991	2991
0	2986	2986
0	2	2
0	2576	2576
0	2718	2718
0	45	45
0	22	22
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
1	2	3
0	2	2
0	2	2
0	2	2
0	2	2
0	65	65
43	36	79
0	0	0
0	35	35
4	64	68
0	0	0
0	29	29
0	33	33
2	0	2
0	0	0
0	0	0
0	0	0
15	2	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	0	3
0	44	44
0	47	47
0	45	45
0	21	21
0	36	36
8	27	35
69	25	94
0	0	0
0	0	0
0	0	0
0	1	1
0	2	2
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
4	1	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	13	13
0	14	14
0	19	19
6	24	30
0	1292	1292
1	1340	1341
0	1327	1327
74	527	601
0	1314	1314
0	14	14
0	11	11
2	14	16
0	1326	1326
0	5	5
0	8	8
0	15	15
0	15	15
0	17	17
0	15	15
0	2	2
0	58	58
0	2	2
0	137	137
0	55	55
0	114	114
0	78	78
0	78	78
0	0	0
0	0	0
0	0	0
0	649	649
0	639	639
0	640	640
1	417	418
0	74	74
0	622	622
0	634	634
0	636	636
0	652	652
0	652	652
0	634	634
0	630	630
0	642	642
0	635	635
0	638	638
0	517	517
0	276	276
0	423	423
0	27	27
0	1	1
0	7	7
0	18	18
0	2	2
0	2	2
0	2	2
0	14	14
0	12	12
0	0	0
0	25	25
0	3	3
0	7	7
0	23	23
0	16	16
0	2	2
0	24	24
0	11	11
0	6	6
0	0	0
0	18	18
0	0	0
0	0	0
0	0	0
0	6	6
0	7	7
0	5	5
0	10	10
0	10	10
0	10	10
0	4	4
0	6	6
0	10	10
0	10	10
0	10	10
0	12	12
0	6	6
0	16	16
0	20	20
0	8	8
0	5	5
0	10	10
0	5	5
0	23	23
0	19	19
0	0	0
0	5	5
0	5	5
0	11	11
0	10	10
0	12	12
0	18	18
0	5	5
0	9	9
0	19	19
0	7	7
0	18	18
0	16	16
0	2	2
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	5	8
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	25	25
0	465	465
11	531	542
0	467	467
7	8	15
0	2	2
1	417	418
1	26	27
1	314	315
0	325	325
0	320	320
0	11	11
0	4	4
2	3	5
0	3	3
0	3	3
0	5	5
0	3	3
0	16	16
0	3	3
8	43	51
0	58	58
0	59	59
0	0	0
0	52	52
0	0	0
0	1	1
0	0	0
1	1	2
0	1	1
0	1	1
0	1	1
1	1	2
0	1	1
0	0	0
0	7	7
0	9	9
0	0	0
0	0	0
0	24	24
0	0	0
24	13	37
0	6	6
1	30960	30961
0	31093	31093
0	30293	30293
0	25485	25485
0	30433	30433
73	28946	29019
0	30146	30146
0	30051	30051
0	30125	30125
0	19186	19186
0	12905	12905
0	16016	16016
0	15378	15378
0	8490	8490
0	20993	20993
0	18640	18640
0	7953	7953
1	513	514
0	588	588
0	3431	3431
2	138	140
0	297	297
0	2160	2160
0	1502	1502
0	499	499
0	622	622
0	130	130
0	554	554
9	63	72
0	89	89
0	101	101
1	76	77
0	15	15
0	12	12
0	16	16
0	0	0
0	14	14
0	1	1
0	0	0
0	13	13
0	11	11
0	0	0
0	12	12
0	13	13
0	0	0
41	2	43
1698	1977	3675
1	439	440
6	5	11
0	83	83
0	1471	1471
6	988	994
9	85	94
56	27	83
27	29	56
1	2	3
0	12	12
0	371	371
0	150	150
0	447	447
0	317	317
0	383	383
0	309	309
0	314	314
0	17	17
0	122	122
0	3	3
0	176	176
15	2	17
0	10	10
9	8	17
0	114	114
0	0	0
0	0	0
0	37	37
14	93	107
4	44	48
0	70	70
4	5	9
0	4	4
4	3	7
0	0	0
0	0	0
0	2	2
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
130	46	176
0	31	31
0	18	18
1	16	17
1	12	13
0	8	8
0	101	101
1	851	852
19	268	287
0	850	850
0	520	520
0	338	338
0	51	51
0	58	58
0	66	66
0	21	21
1	5	6
0	27	27
0	113	113
1	32	33
0	109	109
1	885	886
0	724	724
38	129	167
0	738	738
0	881	881
0	95	95
5	42	47
0	23	23
26	18	44
0	2	2
19	9	28
2	23	25
3	25	28
12	2673	2685
52	2760	2812
9	906	915
6	46	52
0	458	458
0	487	487
0	5	5
0	209	209
0	1	1
0	76	76
0	77	77
0	79	79
0	0	0
0	0	0
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19	19
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	3
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	412	414
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	82	83
1	2910	2911
1273	2975	4248
2	217	219
0	187	187
0	0	0
0	0	0
1	0	1
0	4	4
0	14	14
0	4	4
1	11	12
0	4	4
472	62	534
0	11	11
0	0	0
0	2	2
0	40	40
5	15	20
1	0	1
0	1	1
0	11	11
0	9	9
0	1	1
0	9	9
0	10	10
0	10	10
0	10	10
0	10	10
0	117	117
0	1	1
0	9	9
0	2	2
0	2	2
1	16	17
0	14	14
3	20	23
0	0	0
0	0	0
2	0	2
0	2868	2868
2	23	25
0	4	4
0	17	17
47	2871	2918
0	27	27
0	36	36
1	2728	2729
0	2819	2819
2	2728	2730
0	7	7
0	2786	2786
0	46	46
0	46	46
0	48	48
0	48	48
2	48	50
0	47	47
0	45	45
0	45	45
0	41	41
0	10	10
0	0	0
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	2	2
0	0	0
94	109	203
7	6591	6598
0	52	52
0	84	84
0	4519	4519
0	6587	6587
1	6297	6298
0	5367	5367
3	4557	4560
0	74	74
0	877	877
0	902	902
2	1520	1522
1	5922	5923
0	41	41
0	2671	2671
2	194	196
6	33	39
0	50	50
0	493	493
0	491	491
0	492	492
1	13	14
0	1	1
0	0	0
0	0	0
0	0	0
2	2	4
0	2	2
0	1	1
0	2	2
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
107	16	123
0	5	5
0	3	3
0	9	9
0	1	1
2	2	4
36	2	38
20	862	882
0	562	562
1	733	734
0	846	846
0	842	842
0	237	237
0	2	2
0	0	0
0	0	0
0	0	0
0	285	285
0	0	0
0	58	58
0	0	0
0	62	62
0	197	197
0	217	217
0	207	207
0	263	263
0	278	278
0	208	208
0	218	218
0	274	274
0	230	230
0	239	239
4	219	223
0	263	263
0	253	253
3	180	183
1	270	271
0	66	66
3	67	70
11	14	25
4	204	208
0	0	0
0	1	1
0	1	1
0	0	0
0	22	22
0	2	2
0	0	0
0	0	0
0	0	0
0	2013	2013
0	69	69
0	99	99
0	979	979
0	2013	2013
0	1999	1999
0	40	40
0	16	16
0	847	847
0	591	591
0	3	3
0	17	17
0	22	22
0	7	7
0	20	20
0	21	21
0	8	8
0	19	19
0	19	19
0	9	9
0	8	8
0	4	4
0	0	0
0	19	19
1	2	3
0	4	4
0	15	15
0	13	13
0	27	27
0	3	3
0	2	2
0	28	28
0	1	1
1	1	2
0	30	30
0	980	980
0	861	861
0	978	978
0	201	201
0	938	938
0	317	317
0	916	916
0	904	904
0	1	1
0	2	2
0	1	1
0	77	77
0	13	13
0	19	19
0	14	14
0	36	36
0	59	59
0	74	74
0	39	39
4	7	11
0	15	15
0	155	155
0	0	0
107	198	305
1	194	195
0	1	1
1	1	2
31	0	31
2	0	2
0	0	0
0	2	2
0	1	1
0	18	18
2	18	20
0	15	15
0	26	26
0	18	18
0	2	2
0	18	18
0	15	15
0	11	11
0	0	0
0	11	11
0	19	19
0	0	0
0	17	17
0	2	2
0	0	0
0	10	10
0	13	13
0	18	18
0	21	21
0	5	5
0	13	13
1	10	11
0	9	9
0	13	13
0	10	10
0	3	3
0	8	8
0	6	6
0	6	6
0	10	10
0	4	4
0	4	4
2	7	9
0	1	1
0	6	6
1	97	98
0	92	92
0	70	70
0	72	72
0	40	40
0	1	1
0	5	5
0	5	5
0	4	4
0	8	8
0	4	4
0	2	2
0	5	5
0	10	10
2	5	7
0	10	10
0	6	6
0	5	5
0	11	11
0	10	10
0	3	3
13	1	14
32	164	196
13	9444	9457
12	9470	9482
3	680	683
4	2417	2421
0	360	360
21	7	28
0	0	0
0	34	34
3	23	26
0	30	30
0	11	11
0	10	10
2	3	5
0	41	41
2	32	34
0	3	3
0	1258	1258
0	2170	2170
15	1173	1188
0	1243	1243
2	1271	1273
0	2280	2280
1	2149	2150
0	1260	1260
0	1276	1276
0	25	25
0	7	7
0	11	11
0	3	3
1	6	7
0	56	56
0	22	22
3	21	24
0	17	17
0	29	29
0	3	3
3	22	25
0	13	13
0	1	1
3394	341	3735
0	294	294
1	0	1
0	0	0
0	0	0
0	0	0
0	305	305
0	0	0
0	0	0
0	0	0
0	0	0
0	107	107
0	1004	1004
1531	1745	3276
0	934	934
1	1083	1084
0	1459	1459
0	147	147
0	115	115
0	80	80
1	35	36
0	32	32
0	4	4
6	73	79
1	201	202
0	2	2
0	2	2
0	0	0
0	10	10
0	0	0
1	0	1
0	11	11
0	11	11
0	3	3
0	0	0
0	2	2
0	2	2
0	0	0
3	1016	1019
15	7	22
25	104	129
0	6	6
0	0	0
5	177	182
13	185	198
0	66	66
0	14	14
88	0	88
3	22	25
0	19	19
5	27	32
0	1	1
0	18	18
0	4	4
0	10	10
0	2	2
0	13	13
2	12	14
0	7	7
0	4	4
0	45	45
0	44	44
0	6	6
0	44	44
0	45	45
0	5	5
0	9	9
0	3	3
0	0	0
114	2385	2499
0	839	839
0	650	650
0	2	2
0	0	0
0	0	0
6	2902	2908
150	2629	2779
1	1010	1011
0	10	10
0	418	418
0	40	40
0	81	81
0	208	208
0	257	257
0	256	256
0	184	184
0	252	252
0	260	260
1	97	98
0	0	0
2	2	4
0	5	5
2	2	4
0	143	143
5	155	160
0	79	79
0	12	12
0	1	1
0	1	1
1	0	1
0	15	15
0	21	21
0	3	3
0	5	5
0	20	20
0	10	10
0	10	10
0	0	0
1	3	4
0	0	0
0	0	0
0	0	0
0	0	0
10	15	25
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	2054	2054
0	1434	1434
0	1926	1926
0	494	494
0	10	10
0	1715	1715
4	1770	1774
0	51	51
0	1665	1665
0	915	915
0	913	913
0	1	1
6	13	19
0	126	126
0	114	114
0	931	931
0	2055	2055
0	1722	1722
0	1852	1852
0	2055	2055
0	2013	2013
0	794	794
0	1106	1106
0	45	45
0	6	6
0	986	986
0	152	152
0	126	126
0	129	129
1	0	1
0	5	5
0	0	0
8	188	196
0	0	0
14	0	14
0	0	0
190	12	202
0	6	6
2	5	7
1	3	4
1	0	1
2	2	4
12	308	320
0	0	0
0	3	3
0	2	2
24	344	368
0	205	205
0	2	2
2	227	229
0	15	15
0	228	228
6	80	86
0	202	202
0	217	217
0	190	190
0	5	5
0	6	6
0	2	2
0	10	10
0	5	5
0	1	1
0	0	0
0	3	3
0	0	0
0	0	0
0	1	1
0	2	2
0	3	3
0	2	2
0	7	7
0	6	6
0	0	0
0	1	1
0	1	1
0	2	2
0	1	1
0	2	2
0	0	0
0	2	2
0	1	1
0	0	0
0	0	0
3	13	16
0	57	57
0	0	0
0	484	484
0	487	487
0	38	38
15	17	32
0	3	3
0	3	3
0	3	3
0	1	1
0	1	1
0	0	0
0	1	1
0	30	30
0	21	21
0	31	31
0	19	19
0	14	14
0	10	10
0	1	1
0	5	5
1	0	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	176	176
0	176	176
0	175	175
0	179	179
0	129	129
0	178	178
0	139	139
0	173	173
0	129	129
0	175	175
0	126	126
0	124	124
0	99	99
0	109	109
0	66	66
0	103	103
0	102	102
0	66	66
0	66	66
0	66	66
0	107	107
0	106	106
0	66	66
0	66	66
0	66	66
0	66	66
0	66	66
0	0	0
0	10	10
0	5	5
0	4	4
0	5	5
0	5	5
0	4	4
0	5	5
0	10	10
0	4	4
0	0	0
0	129	129
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	479	479
0	49	49
0	744	744
0	70	70
0	90	90
0	376	376
0	635	635
0	69	69
1	4	5
0	2	2
0	144	144
0	332	332
0	393	393
0	19	19
0	11	11
0	12	12
0	671	671
0	2	2
0	1	1
0	0	0
0	39	39
0	38	38
0	537	537
0	36	36
1	2	3
0	38	38
0	34	34
0	24	24
0	38	38
0	35	35
0	4	4
0	1	1
0	0	0
0	0	0
0	39	39
0	39	39
0	39	39
0	0	0
0	35	35
0	31	31
0	36	36
0	36	36
0	16	16
0	34	34
0	36	36
0	1	1
0	35	35
0	36	36
0	36	36
0	33	33
0	36	36
0	36	36
0	0	0
0	35	35
0	28	28
0	32	32
0	2	2
0	15	15
0	16	16
0	0	0
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	2	2
0	5	5
0	0	0
0	0	0
0	9	9
0	504	504
0	30	30
0	231	231
0	30	30
0	65	65
0	1575	1575
0	48	48
0	1607	1607
0	1782	1782
0	76	76
0	10	10
0	16	16
0	1678	1678
0	10	10
0	2	2
0	1	1
0	11	11
0	8	8
0	668	668
0	14	14
0	8	8
0	10	10
0	11	11
0	822	822
0	816	816
0	4	4
0	6	6
0	7	7
0	5	5
0	4	4
0	3	3
0	7	7
0	12	12
0	5	5
0	12	12
0	3	3
0	5	5
0	7	7
0	14	14
0	12	12
0	694	694
0	14	14
0	7	7
0	13	13
0	14	14
0	7	7
0	488	488
0	624	624
0	14	14
0	621	621
0	1	1
0	138	138
0	4	4
0	3	3
0	1	1
0	1	1
0	1	1
0	2	2
0	3136	3136
0	3143	3143
0	207	207
0	1363	1363
0	3147	3147
0	3140	3140
0	349	349
0	258	258
0	20	20
0	227	227
0	56	56
0	223	223
0	860	860
0	814	814
0	96	96
0	14	14
0	50	50
0	25	25
0	100	100
0	3222	3222
0	3263	3263
0	3256	3256
0	2868	2868
0	81	81
0	309	309
0	3183	3183
0	206	206
0	403	403
0	1	1
0	75	75
0	28	28
0	10	10
0	14	14
0	8	8
0	5	5
0	5	5
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
0	147	147
0	0	0
0	0	0
0	1	1
0	147	147
10	90	100
0	96	96
0	152	152
0	153	153
0	153	153
0	155	155
0	3	3
0	0	0
0	150	150
0	128	128
0	4	4
0	152	152
0	151	151
0	0	0
0	9	9
1	143	144
0	123	123
0	1	1
0	68	68
0	69	69
0	3	3
0	4	4
0	33	33
0	5	5
0	21	21
0	19	19
0	1	1
0	210	210
0	0	0
0	49	49
0	7	7
0	59	59
0	57	57
0	12	12
0	54	54
0	63	63
0	61	61
0	62	62
0	62	62
0	39	39
0	60	60
0	63	63
0	54	54
0	7	7
0	62	62
0	50	50
0	7	7
0	25	25
0	31	31
0	13	13
0	15	15
0	62	62
0	53	53
0	0	0
0	6	6
0	6	6
0	8	8
0	63	63
0	36	36
0	47	47
0	15	15
0	60	60
6	63	69
0	23	23
0	46	46
0	22	22
0	51	51
0	52	52
0	32	32
0	1	1
0	25	25
0	59	59
0	66	66
0	13	13
0	2	2
0	60	60
0	53	53
0	60	60
0	30	30
0	42	42
0	62	62
0	60	60
0	61	61
0	21	21
0	1	1
0	10	10
0	3	3
0	8	8
0	6	6
0	10	10
0	8	8
0	1	1
0	2	2
0	11	11
0	11	11
0	7	7
0	10	10
0	3	3
0	12	12
0	1	1
0	565	565
0	7	7
0	562	562
0	556	556
0	2	2
0	3	3
0	3	3
0	0	0
0	0	0
0	372	372
0	1	1
0	321	321
0	1	1
0	762	762
0	762	762
0	237	237
0	758	758
0	764	764
0	757	757
0	719	719
0	720	720
0	16	16
0	583	583
0	1	1
0	1	1
0	16	16
0	0	0
0	15	15
0	15	15
0	10	10
0	13	13
0	14	14
0	8	8
0	4	4
0	725	725
0	82	82
0	429	429
0	452	452
0	450	450
0	214	214
0	1	1
0	194	194
0	25	25
0	75	75
0	12	12
0	96	96
0	55	55
0	68	68
0	838	838
19	4	23
0	16	16
0	157	157
0	98	98
0	4	4
0	4	4
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	1438	1438
0	1431	1431
0	1385	1385
0	694	694
0	199	199
0	2	2
0	76	76
0	73	73
0	260	260
0	92	92
0	2054	2054
0	591	591
0	657	657
0	88	88
0	672	672
0	49	49
0	26	26
0	102	102
0	18	18
0	36	36
0	9	9
0	20	20
0	397	397
0	288	288
0	39	39
0	19	19
0	7228	7228
0	7824	7824
0	5544	5544
0	7589	7589
0	214	214
0	89	89
0	371	371
0	226	226
0	1411	1411
0	1422	1422
0	1339	1339
0	1328	1328
0	8	8
0	1168	1168
0	4	4
0	19	19
0	11	11
0	14	14
0	1	1
0	3	3
0	16	16
0	1376	1376
0	12	12
0	8	8
0	1371	1371
0	1356	1356
0	1295	1295
0	1156	1156
0	10	10
0	31	31
0	8	8
0	8	8
0	14	14
0	98	98
0	79	79
0	7	7
0	81	81
3	863	866
0	459	459
0	460	460
0	44	44
0	273	273
0	459	459
0	198	198
0	325	325
0	224	224
0	349	349
0	395	395
0	363	363
0	448	448
0	434	434
0	420	420
0	118	118
0	210	210
0	430	430
0	157	157
0	320	320
0	331	331
0	436	436
0	438	438
0	202	202
0	161	161
0	425	425
0	409	409
0	10	10
0	1	1
0	7	7
0	0	0
0	1	1
0	10	10
7	5	12
0	5	5
0	2	2
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	2	2
0	17	17
0	20	20
0	211	211
0	216	216
0	21	21
0	210	210
0	211	211
0	209	209
0	23	23
0	205	205
0	7	7
0	0	0
0	3	3
0	6	6
0	3	3
0	2	2
0	6	6
0	3	3
0	2	2
0	7	7
0	4	4
0	109	109
0	406	406
0	340	340
0	425	425
2	178	180
0	182	182
0	73	73
0	0	0
0	153	153
0	125	125
0	45	45
0	67	67
0	16	16
0	20	20
0	21	21
0	207	207
0	28	28
0	185	185
0	191	191
0	191	191
0	12	12
0	11	11
0	28	28
0	702	702
0	71	71
0	22	22
0	1	1
0	9	9
0	8	8
0	8	8
0	0	0
0	0	0
0	0	0
0	1	1
0	8	8
0	3	3
0	3	3
0	1	1
0	1	1
0	19	19
0	46	46
0	2	2
0	10	10
0	5	5
0	3	3
0	5	5
0	1	1
0	6	6
0	5	5
0	11	11
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	6
0	1	1
0	1	1
0	1	1
0	1	1
0	2	2
0	7	7
0	6	6
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	417	417
0	46	46
0	8	8
0	16	16
0	58	58
0	416	416
0	416	416
0	59	59
0	17	17
0	305	305
0	70	70
0	2	2
0	503	503
0	3	3
0	8	8
0	417	417
0	4	4
0	66	66
0	58	58
0	18	18
0	16	16
0	416	416
0	418	418
0	489	489
0	11	11
0	5	5
0	333	333
0	360	360
0	4	4
0	115	115
0	257	257
0	251	251
180	4	184
0	0	0
3	1	4
0	0	0
0	416	416
0	7	7
0	417	417
0	2	2
0	2	2
1	19	20
0	1188	1188
0	1149	1149
5	758	763
0	1128	1128
7	1153	1160
0	1033	1033
0	1118	1118
0	960	960
0	417	417
0	18	18
0	4	4
0	17	17
0	50	50
0	15	15
0	42	42
0	15	15
0	23	23
0	4	4
0	8	8
0	3	3
0	0	0
0	2	2
2	39	41
0	71	71
0	70	70
2	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	199	200
0	201	201
1	143	144
0	140	140
0	136	136
0	10	10
0	8	8
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19	19
1	25	26
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
2	18	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	52	52
0	0	0
0	111	111
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
156	42	198
0	43	43
0	34	34
0	4	4
1	2	3
0	2	2
0	4	4
7	4	11
23	7	30
1	6	7
3	6	9
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
2	5	7
3	3	6
0	0	0
0	0	0
2	4	6
1	9	10
1	6	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	660	660
0	10	10
0	164	164
0	23	23
0	20	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	1	1
0	3	3
1	4	5
0	4	4
0	0	0
0	10	10
0	1	1
0	2	2
0	61	61
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	1966	1966
0	17	17
2	0	2
0	22	22
0	137	137
0	131	131
0	17	17
0	122	122
0	0	0
0	0	0
0	0	0
0	67	67
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	4	4
0	4	4
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	2	2
0	1	1
0	0	0
0	8404	8404
0	8395	8395
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8403	8403
0	0	0
0	0	0
0	8403	8403
0	8405	8405
0	0	0
0	0	0
0	0	0
0	473	473
0	1364	1364
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	3
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
1	9	10
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	56	56
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	4	4
0	0	0
0	1	1
