unique_reads	ambig_reads	total_reads
2	0	2
3	0	3
1	0	1
642	2162	2804
0	3	3
37	2159	2196
0	31	31
3	18	21
0	1	1
0	1	1
0	0	0
0	3	3
0	1	1
1	0	1
1	4	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	1	1
0	8	8
0	9	9
1	0	1
0	0	0
0	2	2
5	10	15
0	6	6
3	7	10
0	0	0
0	1	1
0	1	1
3	9	12
0	0	0
0	0	0
0	0	0
0	15	15
0	14	14
11	22	33
2	90	92
0	10	10
0	11	11
0	85	85
0	6	6
0	2	2
3	11	14
0	9	9
0	2	2
6	2	8
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
11	15	26
0	14	14
1	96	97
0	2	2
1	2	3
0	0	0
0	6	6
0	1	1
0	5	5
0	2	2
2	18	20
0	11	11
0	6	6
0	3	3
0	9	9
0	5	5
0	2	2
0	9	9
0	2	2
0	0	0
0	3	3
3	8	11
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	1	1
0	42	42
0	54	54
0	0	0
0	0	0
0	0	0
0	2	2
0	47	47
0	5	5
0	46	46
0	2	2
0	2	2
0	0	0
0	8	8
0	0	0
0	1	1
0	39	39
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	9	9
0	3	3
0	0	0
2	790	792
0	153	153
0	789	789
19	791	810
4	101	105
0	63	63
0	10	10
0	15	15
0	16	16
0	16	16
0	1	1
4	6	10
0	10	10
0	7	7
0	2	2
0	2	2
0	2	2
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
1	0	1
0	0	0
0	6	6
0	0	0
0	14	14
0	17	17
1	12	13
0	0	0
0	15	15
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	38	38
3	0	3
0	15	15
0	14	14
0	19	19
0	0	0
0	14	14
0	15	15
4	3	7
3	7458	7461
0	6685	6685
0	6376	6376
1	7380	7381
0	7459	7459
0	7450	7450
0	687	687
0	7411	7411
1	7078	7079
6	790	796
1	104	105
1	382	383
0	332	332
2	337	339
0	146	146
0	0	0
0	0	0
0	11	11
0	700	700
470	761	1231
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	122	122
1	50	51
1	35	36
0	60	60
0	10	10
0	7	7
0	9	9
0	25	25
0	8	8
0	28	28
0	17	17
0	9	9
141	18	159
0	1	1
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
1	11	12
0	11	11
0	3	3
0	3	3
0	0	0
0	9	9
12	0	12
0	3	3
0	2	2
0	3	3
0	2	2
0	3	3
0	3	3
0	2	2
0	3	3
0	3	3
0	3	3
0	3	3
0	23	23
11	212	223
4	388	392
3	173	176
1	178	179
0	177	177
0	74	74
0	18	18
0	37	37
4	18	22
0	3	3
0	12	12
0	12	12
0	26	26
0	16	16
1	24	25
0	36	36
0	1	1
0	0	0
0	63	63
0	70	70
0	68	68
0	20	20
0	20	20
0	31	31
0	1	1
0	2	2
0	0	0
0	0	0
12	21	33
0	0	0
0	5	5
0	0	0
2	173	175
2	636	638
24	9271	9295
0	106673	106673
9	105556	105565
13	11740	11753
1165	106580	107745
234	106343	106577
0	104501	104501
1	2331	2332
23	10066	10089
0	2	2
0	1	1
1	1	2
0	201	201
0	225	225
2	224	226
0	195	195
0	29	29
0	1	1
0	10	10
1	12	13
0	0	0
0	20	20
2	0	2
0	2	2
0	2	2
0	0	0
1	2	3
0	0	0
0	4	4
0	8	8
0	2	2
0	2	2
0	12	12
0	11	11
0	12	12
0	12	12
0	0	0
0	4	4
1	8	9
0	4	4
0	4	4
0	5	5
0	6	6
0	4	4
2	0	2
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	2	2
0	1	1
0	1	1
0	3	3
0	1	1
0	4	4
0	3	3
0	2	2
0	1	1
0	4	4
0	2	2
0	4	4
0	4	4
1	1	2
0	3	3
2	0	2
0	5	5
0	3	3
0	1	1
5	2	7
0	1	1
4	3	7
0	33	33
0	1	1
2	0	2
0	1	1
0	0	0
2	1	3
0	1	1
0	0	0
0	0	0
0	611	611
0	490	490
1	50	51
0	623	623
0	78	78
0	19	19
0	8	8
0	9	9
6	502	508
0	498	498
0	43	43
0	5	5
0	5	5
0	0	0
0	5	5
0	3	3
1	4	5
1	0	1
0	0	0
2	239	241
0	236	236
0	71	71
1	1	2
0	0	0
0	2	2
0	1	1
0	2	2
0	2	2
0	8	8
0	4	4
0	12	12
11	6	17
3	20	23
42	31	73
0	22	22
0	2	2
0	7	7
0	5	5
0	2	2
0	3	3
0	4	4
0	1	1
0	129	129
0	127	127
0	124	124
0	1	1
0	0	0
0	3	3
0	3	3
0	14	14
1	1	2
1	15	16
0	0	0
0	14	14
1	3	4
0	4	4
2	2	4
0	2	2
0	2	2
0	1	1
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	132	132
0	78	78
0	120	120
0	133	133
0	135	135
0	86	86
9	133	142
0	135	135
0	135	135
0	133	133
0	74	74
0	90	90
0	131	131
1	133	134
0	86	86
0	131	131
0	80	80
0	75	75
0	133	133
0	127	127
0	130	130
0	74	74
0	113	113
0	134	134
0	131	131
0	134	134
0	112	112
1	75	76
0	54	54
0	13	13
0	26	26
0	12	12
0	1	1
0	20	20
0	1	1
0	120	120
0	0	0
20	17	37
0	12	12
4	6	10
1	0	1
0	0	0
0	173	173
0	420	420
0	425	425
0	175	175
0	6	6
0	47	47
42	36	78
0	4	4
0	0	0
0	0	0
2	0	2
0	0	0
0	40	40
993	97	1090
0	45	45
0	1	1
0	0	0
2	0	2
2	0	2
1	2	3
2	0	2
1	0	1
123	1	124
0	3	3
0	293	293
0	147	147
0	8	8
0	9	9
0	92	92
0	18	18
1	7	8
11	330	341
0	8	8
0	322	322
0	7	7
0	3	3
0	2	2
0	2	2
0	0	0
1	6	7
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	230	230
0	229	229
1	215	216
33	64	97
0	161	161
0	2	2
2	142	144
0	3	3
0	3	3
1	0	1
0	0	0
1	1	2
0	0	0
0	0	0
2	1416	1418
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	7	7
0	6	6
0	6	6
0	7	7
0	6	6
0	2	2
0	1	1
0	1	1
0	1	1
2	5849	5851
0	365	365
103	422	525
1	46	47
1	17	18
6	83	89
0	5	5
1	32	33
0	0	0
1	5	6
2	5	7
0	199	199
0	5	5
0	7	7
0	199	199
0	3	3
2	7	9
0	200	200
0	203	203
0	16	16
0	5	5
0	3	3
0	1	1
0	0	0
0	3	3
0	1	1
0	3	3
0	3	3
0	3	3
0	1	1
15	164	179
0	74	74
0	147	147
0	141	141
3	56	59
0	121	121
3	75	78
0	137	137
0	137	137
1	59	60
0	57	57
0	54	54
0	113	113
0	102	102
0	13	13
0	13	13
0	72	72
0	3	3
0	17	17
0	6	6
0	1	1
0	7	7
1	1	2
0	5	5
0	5	5
0	5	5
5	40	45
0	5	5
1	40	41
0	35	35
60	871	931
0	3	3
4	27	31
0	16	16
0	12	12
1	52	53
0	50	50
1	54	55
1	39	40
2	17	19
0	20	20
0	25	25
0	4	4
0	4	4
0	5	5
6	3	9
3	4	7
1	4	5
0	0	0
0	0	0
0	0	0
14	383	397
0	0	0
1	0	1
0	9	9
1	0	1
1	0	1
3	0	3
0	0	0
0	0	0
5	1	6
0	2	2
0	1	1
0	5	5
0	1	1
0	4	4
0	0	0
0	0	0
0	605	605
0	590	590
0	577	577
0	14	14
2	559	561
0	18	18
0	20	20
0	0	0
1	0	1
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	22	22
0	3	3
0	3	3
0	28	28
0	3	3
2	4	6
0	10	10
0	0	0
0	0	0
0	1	1
0	0	0
1	0	1
0	0	0
0	0	0
350	185	535
1	158	159
4	27	31
0	21	21
0	10	10
0	4	4
0	4	4
0	4	4
0	4	4
0	0	0
0	3	3
0	3	3
0	5	5
0	0	0
0	0	0
0	5	5
0	0	0
0	3	3
0	2	2
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	22	22
0	22	22
0	28	28
0	8	8
0	7	7
0	9	9
0	6	6
0	2	2
0	5	5
0	0	0
0	0	0
0	3	3
0	3	3
0	0	0
0	5	5
0	4	4
0	0	0
0	0	0
34	409	443
1	405	406
0	1	1
0	9	9
1	15	16
0	23	23
0	3	3
2	6709	6711
0	6714	6714
22	5240	5262
0	6945	6945
3	7319	7322
0	5858	5858
0	1	1
0	42	42
3	3	6
0	156	156
0	106	106
0	34	34
1	6	7
0	669	669
0	94	94
0	441	441
0	47	47
2	1058	1060
0	32	32
0	15	15
0	180	180
0	243	243
0	310	310
0	317	317
0	225	225
0	456	456
0	115	115
0	388	388
0	70	70
0	9	9
0	209	209
0	0	0
7	166	173
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
4	4	8
1	0	1
3	5	8
0	3	3
2	22	24
0	458	458
0	461	461
0	85	85
0	15	15
0	8	8
0	33	33
6	21	27
0	91	91
0	90	90
0	88	88
0	91	91
0	85	85
0	2	2
0	8	8
1	10	11
12	1	13
0	88	88
0	1	1
0	0	0
0	80	80
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	36	36
0	37	37
0	37	37
0	4	4
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	2	2
2	4	6
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
119	3	122
0	0	0
0	629	629
0	9	9
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
1	1	2
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	295	295
0	18	18
0	303	303
0	297	297
0	1	1
0	5	5
0	1	1
0	0	0
0	0	0
0	98	98
0	77	77
0	0	0
4	234	238
0	166	166
0	60	60
0	167	167
0	17	17
2	1	3
0	2	2
0	2	2
0	4	4
0	17	17
0	13	13
0	12	12
1	16	17
0	2	2
3	17	20
3	11	14
0	13	13
1	0	1
0	11	11
2	2	4
0	1	1
1	36	37
0	0	0
0	65	65
0	67	67
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	6	6
0	1	1
0	12	12
0	0	0
0	0	0
0	6	6
0	0	0
0	0	0
0	0	0
0	5	5
0	6	6
1	5	6
0	0	0
0	0	0
0	13	13
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	29	29
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	6	11
257	12	269
0	4	4
0	3	3
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
285	338	623
1	7	8
0	89	89
0	97	97
3	1	4
1	289	290
2	0	2
1	1	2
1	1	2
1	0	1
0	0	0
0	0	0
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	5	5
0	1	1
0	0	0
0	0	0
0	0	0
0	6	6
0	7	7
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	76	76
0	78	78
0	77	77
0	78	78
0	3	3
0	4	4
0	78	78
0	79	79
0	5	5
0	3	3
0	72	72
0	78	78
0	76	76
0	78	78
0	76	76
0	4	4
0	1	1
0	1	1
0	64	64
0	2	2
0	33	33
0	2	2
0	0	0
0	24	24
4	24	28
1	0	1
0	307	307
0	311	311
0	14	14
0	27	27
0	14	14
0	4	4
0	19	19
0	1	1
0	5	5
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	188	188
0	366	366
1	433	434
1	391	392
0	362	362
1	159	160
2	101	103
2	381	383
0	225	225
0	356	356
0	163	163
2	42	44
0	106	106
1	19	20
6	141	147
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	218	218
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	2
0	0	0
20	0	20
0	0	0
0	0	0
0	0	0
1	573	574
0	577	577
0	567	567
0	211	211
0	160	160
0	42	42
0	39	39
1	33	34
2	21	23
4	9	13
2	13	15
1	154	155
0	0	0
0	2	2
0	926	926
0	898	898
0	0	0
0	0	0
0	107	107
0	152	152
0	21	21
0	19	19
0	120	120
2	130	132
1	0	1
0	185	185
0	4734	4734
1	431	432
1	204	205
0	4747	4747
165	4686	4851
9	213	222
0	1602	1602
2	5	7
4	55	59
0	1	1
1	42	43
0	34	34
0	9	9
0	10	10
9	16	25
0	85	85
4	95	99
7	288	295
0	0	0
0	2	2
0	44	44
7	377	384
2	328	330
2	463	465
0	433	433
0	328	328
74	303	377
2	6	8
0	3	3
0	3	3
0	0	0
6	304	310
4	13	17
0	304	304
0	0	0
0	17	17
0	17	17
0	4	4
0	2	2
0	0	0
0	3	3
0	1	1
0	0	0
0	14	14
0	14	14
0	15	15
0	15	15
0	5	5
0	2	2
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	26	26
0	30	30
0	23	23
0	32	32
0	6	6
2	25	27
5	31	36
0	34	34
0	34	34
0	6	6
0	38	38
0	12	12
12	14	26
0	7	7
0	5	5
0	13	13
0	12	12
0	17	17
0	10	10
0	14	14
0	4	4
0	3	3
0	3	3
0	3	3
0	2	2
0	0	0
0	0	0
0	1	1
0	2	2
0	1	1
0	3	3
0	3	3
0	0	0
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	6	6
0	6	6
0	0	0
0	0	0
0	0	0
3	6	9
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	184	184
0	179	179
0	185	185
0	0	0
0	0	0
0	0	0
0	183	183
0	0	0
0	0	0
0	0	0
0	0	0
0	185	185
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	5	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19	19
0	286	286
6142	1471	7613
1	1256	1257
1	903	904
43	878	921
7	18	25
2	178	180
62	147	209
0	3	3
0	75	75
0	44	44
0	66	66
0	18	18
0	0	0
0	64	64
0	72	72
1	29	30
0	31	31
0	48	48
0	41	41
0	12	12
0	0	0
0	0	0
1	5	6
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
1	1	2
0	1	1
0	23727	23727
0	22	22
0	39	39
4	58	62
0	46	46
0	59	59
0	61	61
0	59	59
0	70	70
0	43	43
3	2	5
0	45	45
0	66	66
0	8	8
0	43	43
0	29	29
0	59	59
0	54	54
0	38	38
0	57	57
0	38	38
0	52	52
0	54	54
0	56	56
1	49	50
0	39	39
0	50	50
2	105854	105856
3	2254	2257
14	9037	9051
13	101624	101637
13	105962	105975
579	105201	105780
13	436	449
0	193	193
0	455	455
2	175	177
1	0	1
0	0	0
0	20	20
0	482	482
1	576	577
8	126	134
0	63	63
7	48	55
0	1	1
4	76	80
0	51	51
2	2	4
5	847	852
0	593	593
7	0	7
0	5	5
0	1126	1126
0	0	0
0	1	1
6	1133	1139
0	3	3
0	5	5
11	852	863
0	1	1
0	624	624
0	9	9
0	334	334
0	333	333
0	5	5
34	8	42
2	0	2
7	603	610
0	0	0
42	6	48
0	5	5
0	1	1
49	19	68
0	18	18
0	17	17
0	1	1
0	0	0
0	0	0
10	1	11
0	22	22
0	23	23
0	1	1
0	2	2
0	20	20
0	20	20
0	15	15
0	11	11
0	20	20
0	1	1
0	5	5
0	8	8
3	10	13
0	19	19
0	19	19
0	19	19
0	17	17
0	20	20
0	13	13
0	20	20
0	20	20
0	19	19
0	18	18
0	19	19
0	19	19
0	19	19
0	19	19
0	19	19
0	18	18
0	19	19
0	19	19
0	18	18
0	20	20
0	20	20
0	19	19
0	19	19
0	20	20
0	20	20
0	19	19
0	19	19
0	18	18
0	17	17
0	21	21
0	20	20
0	8	8
0	19	19
0	19	19
2	23	25
0	19	19
0	18	18
0	17	17
0	20	20
0	19	19
0	11	11
0	19	19
0	18	18
0	19	19
0	18	18
0	17	17
0	19	19
0	19	19
0	5	5
0	19	19
0	8	8
0	1	1
0	0	0
0	4	4
0	0	0
0	1	1
0	18	18
0	4	4
0	14	14
0	3	3
0	18	18
0	10	10
0	0	0
0	0	0
0	1	1
1	8	9
0	0	0
0	7	7
0	0	0
0	0	0
0	6	6
0	5	5
0	2	2
0	9	9
0	12	12
0	9	9
0	9	9
0	7	7
0	8	8
1	2	3
0	5	5
0	3	3
3	251	254
0	0	0
0	0	0
0	0	0
0	0	0
3	6	9
0	3	3
4	3	7
4	2	6
0	15	15
1	15	16
2	4	6
0	17	17
1	15	16
0	18	18
1	3	4
0	0	0
0	0	0
0	2	2
1	3	4
1	5	6
0	4	4
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	3
0	1	1
0	1	1
0	3	3
0	3	3
0	3	3
0	1	1
0	2	2
0	0	0
12	1	13
0	0	0
0	0	0
0	0	0
0	0	0
0	33	33
0	27	27
0	33	33
0	350	350
0	427	427
1	428	429
0	397	397
0	31	31
0	31	31
0	21	21
0	1	1
0	0	0
0	55	55
0	0	0
0	0	0
0	60	60
0	55	55
0	44	44
0	24	24
0	14	14
0	23	23
0	13	13
1	2	3
0	1	1
0	0	0
0	1	1
2	1	3
0	9	9
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	5	5
0	5	5
0	0	0
0	0	0
0	0	0
1	1	2
0	1039	1039
0	1044	1044
0	42	42
0	28	28
0	44	44
0	1040	1040
4	23	27
1	36	37
0	1034	1034
1	3	4
0	49	49
0	39	39
0	0	0
0	23	23
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	2	2
0	22	22
0	0	0
0	0	0
0	2	2
0	0	0
23	30	53
0	10	10
0	25	25
17	37	54
0	0	0
0	0	0
0	1	1
1	1	2
0	1	1
0	1	1
0	2	2
0	2	2
0	2	2
0	0	0
0	709	709
0	9	9
0	9	9
0	7	7
0	9	9
0	9	9
0	0	0
0	0	0
0	134	134
0	139	139
0	116	116
0	6	6
0	4	4
0	2	2
0	1	1
0	0	0
0	16	16
0	16	16
0	3	3
0	346	346
0	8	8
0	159	159
0	2	2
0	362	362
0	454	454
0	2	2
0	6	6
0	2	2
0	53	53
0	41	41
0	15	15
0	103	103
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	274	274
0	95	95
0	122	122
0	1891	1891
0	10641	10641
0	100	100
0	134	134
0	166	166
0	81	81
0	90	90
0	136	136
0	4215	4215
0	17372	17372
0	17097	17097
0	106	106
0	67	67
0	17281	17281
0	708	708
0	34	34
0	34	34
0	16	16
0	298	298
0	1297	1297
0	0	0
0	1	1
1	50	51
0	40	40
0	51	51
0	6	6
0	13	13
0	8	8
0	8	8
0	2	2
0	14	14
0	2	2
0	0	0
0	3	3
6	2	8
5	498	503
0	0	0
2	0	2
881	496	1377
0	2	2
0	23	23
0	5	5
0	4	4
0	4	4
0	10	10
0	1	1
0	28	28
1	12	13
0	0	0
0	0	0
5	0	5
24	66	90
0	59	59
0	37	37
0	43	43
0	43	43
0	40	40
0	4	4
0	2	2
2	0	2
46	13	59
0	1	1
1	6	7
1	3	4
1	0	1
108	8	116
0	1	1
3	0	3
0	7	7
0	8	8
0	6	6
0	5	5
0	4	4
0	4	4
0	0	0
0	1	1
0	0	0
3	2	5
1	0	1
75	111	186
0	99	99
2	8	10
2	0	2
0	8	8
0	0	0
0	0	0
14	0	14
0	0	0
0	0	0
0	17	17
1	14	15
0	0	0
0	14	14
0	9	9
0	4	4
0	4	4
0	0	0
0	30	30
0	65	65
1	15	16
2	66	68
0	43	43
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	364	364
5	85	90
2	365	367
1	1	2
0	3	3
0	0	0
2	7	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	1	1
60	6	66
0	2	2
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
3	76	79
0	78	78
0	87	87
0	0	0
0	10	10
0	0	0
0	890	890
0	899	899
0	884	884
2	285	287
17	48	65
0	4	4
0	0	0
0	137	137
2	71	73
0	2	2
0	2	2
0	2	2
0	25	25
3	0	3
0	4	4
0	0	0
0	14	14
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
2	0	2
0	0	0
1	3	4
2	7	9
0	31	31
2	3	5
6	0	6
3	32	35
0	6	6
2	8	10
0	0	0
0	0	0
0	0	0
0	52	52
13	732	745
0	101	101
0	122	122
2	728	730
0	18	18
0	51	51
0	77	77
0	209	209
0	503	503
0	3	3
0	62	62
4	502	506
0	2	2
8	167	175
0	123	123
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	23	23
0	24	24
0	24	24
0	23	23
0	0	0
0	0	0
0	3	3
0	0	0
0	31	31
0	40	40
0	41	41
2	9	11
0	41	41
1	4	5
0	40	40
0	9	9
0	40	40
0	40	40
0	38	38
0	1	1
0	5	5
0	1	1
0	32	32
1	0	1
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	1	1
0	0	0
0	1	1
9	0	9
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
571	10	581
14	4	18
0	5	5
0	0	0
0	15	15
0	1	1
0	1	1
0	15	15
0	15	15
0	3	3
0	3	3
0	0	0
0	4	4
0	16	16
475	201	676
2	187	189
2	114	116
0	17	17
0	0	0
0	0	0
3	5	8
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
18	6	24
0	55	55
0	8	8
0	7	7
0	4	4
0	48	48
0	45	45
0	0	0
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	15	15
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	1	1
0	1	1
0	2	2
0	1	1
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	30	38
0	16	16
1	11	12
0	5	5
0	0	0
0	0	0
1	0	1
5	0	5
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
1	1	2
0	0	0
0	0	0
1	1	2
0	19	19
0	22	22
0	13	13
0	2	2
0	87	87
2	73	75
1	3	4
1	2	3
3	202	205
0	74	74
0	150	150
0	71	71
0	68	68
0	185	185
0	68	68
0	77	77
0	81	81
0	62	62
0	58	58
0	1	1
0	1	1
0	1	1
0	0	0
1	41	42
211	1504	1715
35	1461	1496
0	180	180
0	181	181
0	0	0
0	0	0
1	0	1
0	0	0
1	4	5
2	0	2
0	0	0
4	258	262
35	278	313
0	275	275
0	5	5
0	5	5
0	5	5
0	2	2
0	8	8
0	6	6
4	21	25
0	5	5
1	3	4
0	1	1
0	11	11
0	1	1
0	6	6
0	11	11
0	11	11
0	9	9
0	10	10
0	10	10
0	10	10
0	10	10
0	9	9
0	9	9
0	7	7
0	8	8
0	7	7
0	7	7
0	8	8
0	8	8
0	7	7
0	6	6
0	8	8
0	7	7
0	7	7
0	1	1
0	6	6
0	6	6
0	10	10
0	2	2
0	6	6
0	4	4
0	11	11
0	11	11
0	11	11
0	0	0
0	2	2
0	8	8
0	7	7
0	5	5
0	1	1
0	1	1
0	8	8
0	11	11
0	6	6
0	1	1
0	0	0
0	3	3
0	3	3
0	0	0
0	0	0
2	887	889
0	496	496
3	556	559
0	1291	1291
65	7549	7614
1	6833	6834
0	7071	7071
0	6798	6798
0	2968	2968
0	7081	7081
0	6411	6411
0	7537	7537
0	777	777
0	4517	4517
0	4571	4571
0	4529	4529
0	4468	4468
0	4059	4059
0	4155	4155
0	4519	4519
0	4586	4586
0	4511	4511
0	4532	4532
7	591	598
0	1682	1682
0	3962	3962
0	4159	4159
0	784	784
0	3908	3908
0	785	785
0	4426	4426
0	4493	4493
0	4465	4465
0	4518	4518
0	4490	4490
0	4542	4542
2	531	533
0	432	432
102	1863	1965
0	1336	1336
2	4104	4106
0	3036	3036
0	3770	3770
0	34	34
0	34	34
0	34	34
0	33	33
0	41	41
0	41	41
0	40	40
1	34	35
0	34	34
0	34	34
0	34	34
1	34	35
0	34	34
0	34	34
0	34	34
0	34	34
0	34	34
0	0	0
0	5	5
0	5	5
0	2	2
0	3	3
1	4	5
0	1	1
0	7	7
3	2421	2424
0	0	0
168	46	214
29	26	55
0	1	1
9	16	25
0	0	0
0	147	147
0	5	5
0	21	21
0	150	150
0	8	8
0	147	147
1	27	28
0	18	18
10	5	15
2	4	6
0	4	4
0	0	0
0	0	0
0	0	0
1	25	26
0	0	0
0	0	0
0	0	0
0	0	0
0	81	81
0	7	7
0	10	10
0	0	0
0	23	23
0	2	2
0	24	24
0	2	2
0	0	0
0	4	4
0	5	5
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
